### BEGIN ps -ef###

UID          PID    PPID  C STIME TTY          TIME CMD
root         910       1  0 Oct17 ?        00:00:00 /sbin/mount.ntfs /dev/sdb2 /mnt/0EACA18AACA16D41 -o rw,nosuid,nodev
root         912       2  0 Oct17 ?        00:00:26 [gfx_0.0.0]
root         913       2  0 Oct17 ?        00:00:00 [comp_1.0.0]
root         914       2  0 Oct17 ?        00:00:00 [comp_1.1.0]
root         915       2  0 Oct17 ?        00:00:00 [comp_1.2.0]
root         916       2  0 Oct17 ?        00:00:00 [comp_1.3.0]
root         917       2  0 Oct17 ?        00:00:00 [comp_1.0.1]
root         918       2  0 Oct17 ?        00:00:00 [comp_1.1.1]
root         919       2  0 Oct17 ?        00:00:00 [comp_1.2.1]
root         920       2  0 Oct17 ?        00:00:00 [comp_1.3.1]
root         921       2  0 Oct17 ?        00:00:00 [nfit]
root         922       2  0 Oct17 ?        00:00:00 [sdma0]
root         923       2  0 Oct17 ?        00:00:00 [sdma1]
root         924       2  0 Oct17 ?        00:00:00 [sdma2]
root         925       2  0 Oct17 ?        00:00:00 [sdma3]
root         926       2  0 Oct17 ?        00:00:00 [vcn_dec_0]
root         927       2  0 Oct17 ?        00:00:00 [vcn_enc_0.0]
root         928       2  0 Oct17 ?        00:00:00 [vcn_enc_0.1]
root         929       2  0 Oct17 ?        00:00:00 [vcn_dec_1]
root         930       2  0 Oct17 ?        00:00:00 [vcn_enc_1.0]
root         931       2  0 Oct17 ?        00:00:00 [vcn_enc_1.1]
root         932       2  0 Oct17 ?        00:00:00 [jpeg_dec]
systemd+     969       1  0 Oct17 ?        00:01:39 /lib/systemd/systemd-oomd
systemd+     970       1  0 Oct17 ?        00:00:01 /lib/systemd/systemd-resolved
systemd+     971       1  0 Oct17 ?        00:00:00 /lib/systemd/systemd-timesyncd
root         975       1  0 Oct17 ?        00:00:01 /usr/sbin/haveged --Foreground --verbose=1
root        1029       2  0 Oct17 ?        00:00:00 [dm_vblank_contr]
root        1032       1  0 Oct17 ?        00:00:03 /usr/libexec/accounts-daemon
root        1033       1  0 Oct17 ?        00:00:00 /usr/sbin/acpid
avahi       1036       1  0 Oct17 ?        00:00:43 avahi-daemon: running [modernslicer.local]
root        1039       1  0 Oct17 ?        00:00:00 /usr/lib/bluetooth/bluetoothd
root        1041       1  0 Oct17 ?        00:00:00 /usr/sbin/cron -f -P
message+    1042       1  0 Oct17 ?        00:00:09 @dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
root        1043       1  0 Oct17 ?        00:00:12 /usr/sbin/NetworkManager --no-daemon
root        1049       1  0 Oct17 ?        00:00:19 /usr/sbin/irqbalance --foreground
root        1050       1  0 Oct17 ?        00:00:00 /usr/bin/python3 /usr/bin/networkd-dispatcher --run-startup-triggers
root        1051       1  0 Oct17 ?        00:00:01 /usr/libexec/polkitd --no-debug
root        1052       1  0 Oct17 ?        00:00:00 /usr/libexec/power-profiles-daemon
syslog      1053       1  0 Oct17 ?        00:00:04 /usr/sbin/rsyslogd -n -iNONE
root        1056       1  0 Oct17 ?        00:00:19 /usr/lib/snapd/snapd
root        1057       1  0 Oct17 ?        00:00:00 /usr/libexec/switcheroo-control
root        1058       1  0 Oct17 ?        00:00:00 /lib/systemd/systemd-logind
root        1060       1  0 Oct17 ?        00:00:17 /usr/libexec/udisks2/udisksd
root        1061       1  0 Oct17 ?        00:00:01 /sbin/wpa_supplicant -u -s -O /run/wpa_supplicant
avahi       1069    1036  0 Oct17 ?        00:00:00 avahi-daemon: chroot helper
root        1095       1  0 Oct17 ?        00:00:00 /usr/sbin/ModemManager
root        1184       1  0 Oct17 ?        00:00:00 /usr/bin/python3 /usr/share/unattended-upgrades/unattended-upgrade-shutdown --wait-for-signal
root        1197       1  0 Oct17 ?        00:01:26 /usr/bin/containerd
root        1211       2  0 Oct17 ?        00:00:00 [card0-crtc0]
root        1212       2  0 Oct17 ?        00:00:00 [card0-crtc1]
root        1213       2  0 Oct17 ?        00:00:00 [card0-crtc2]
root        1214       2  0 Oct17 ?        00:00:00 [card0-crtc3]
root        1215       2  0 Oct17 ?        00:00:00 [card0-crtc4]
root        1216       2  0 Oct17 ?        00:00:00 [card0-crtc5]
root        1217       1  0 Oct17 ?        00:00:00 /usr/bin/sddm
root        1337    1217  1 Oct17 tty1     00:15:29 /usr/lib/xorg/Xorg -nolisten tcp -auth /var/run/sddm/{47c99a8c-ef3c-496f-aee9-ed8f08f73534} -background none -noreset -displayfd 17 -seat seat0 vt1
rtkit       1512       1  0 Oct17 ?        00:00:00 /usr/libexec/rtkit-daemon
root        1836       2  0 Oct17 ?        00:00:00 [krfcommd]
root        2036       1  0 Oct17 ?        00:00:00 /usr/libexec/upowerd
root        2069    1217  0 Oct17 ?        00:00:00 /usr/lib/x86_64-linux-gnu/sddm/sddm-helper --socket /tmp/sddm-auth978a81fa-8b24-49f9-8ad3-de7f68c7af93 --id 1 --start startxfce4 --user morin
morin       2071       1  0 Oct17 ?        00:00:00 /lib/systemd/systemd --user
morin       2072    2071  0 Oct17 ?        00:00:00 (sd-pam)
morin       2079    2071  0 Oct17 ?        00:00:00 /usr/bin/pipewire
morin       2080    2071  0 Oct17 ?        00:00:00 /usr/bin/pipewire-media-session
morin       2081    2071  0 Oct17 ?        00:04:28 /usr/bin/pulseaudio --daemonize=no --log-target=journal
morin       2091    2071  0 Oct17 ?        00:00:22 /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
root        2092       1  0 Oct17 ?        00:00:57 /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
kernoops    2115       1  0 Oct17 ?        00:00:00 /usr/sbin/kerneloops --test
morin       2122    2071  0 Oct17 ?        00:00:00 /usr/libexec/gvfsd
morin       2129    2071  0 Oct17 ?        00:00:00 /usr/libexec/xdg-document-portal
kernoops    2130       1  0 Oct17 ?        00:00:00 /usr/sbin/kerneloops
morin       2139    2071  0 Oct17 ?        00:00:00 /usr/libexec/gvfsd-fuse /run/user/1000/gvfs -f
morin       2140       1  0 Oct17 ?        00:00:00 /usr/bin/gnome-keyring-daemon --daemonize --login
morin       2141    2071  0 Oct17 ?        00:00:00 /usr/libexec/xdg-permission-store
morin       2147    2069  0 Oct17 ?        00:00:02 xfce4-session
root        2159    2129  0 Oct17 ?        00:00:00 fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1000/doc
morin       2340    2071  0 Oct17 ?        00:00:01 /usr/libexec/tracker-miner-fs-3
morin       2357    2147  0 Oct17 ?        00:00:00 /usr/bin/ssh-agent /usr/bin/im-launch startxfce4
morin       2374       1  0 Oct17 ?        00:00:10 /usr/bin/ibus-daemon --daemonize --xim
morin       2381    2071  0 Oct17 ?        00:00:06 /usr/libexec/gvfs-udisks2-volume-monitor
morin       2391    2374  0 Oct17 ?        00:00:00 /usr/libexec/ibus-dconf
morin       2392    2374  0 Oct17 ?        00:00:03 /usr/libexec/ibus-ui-gtk3
morin       2393    2374  0 Oct17 ?        00:00:03 /usr/libexec/ibus-extension-gtk3
morin       2396       1  0 Oct17 ?        00:00:00 /usr/libexec/ibus-x11 --kill-daemon
morin       2406    2071  0 Oct17 ?        00:00:00 /usr/libexec/ibus-portal
morin       2416    2071  0 Oct17 ?        00:00:00 /usr/libexec/gvfs-mtp-volume-monitor
morin       2426    2071  0 Oct17 ?        00:00:01 /usr/libexec/gvfs-afc-volume-monitor
morin       2544    2071  0 Oct17 ?        00:00:00 /usr/libexec/gvfs-goa-volume-monitor
morin       2551    2071  0 Oct17 ?        00:00:00 /usr/libexec/goa-daemon
morin       2608    2071  0 Oct17 ?        00:00:00 /usr/libexec/goa-identity-service
morin       2620    2071  0 Oct17 ?        00:00:00 /usr/libexec/gvfs-gphoto2-volume-monitor
morin       2632    2071  0 Oct17 ?        00:00:00 /usr/libexec/at-spi-bus-launcher
morin       2643    2632  0 Oct17 ?        00:00:00 /usr/bin/dbus-daemon --config-file=/usr/share/defaults/at-spi2/accessibility.conf --nofork --print-address 11 --address=unix:path=/run/user/1000/at-spi/bus_0
morin       2652    2071  0 Oct17 ?        00:00:00 /usr/lib/x86_64-linux-gnu/xfce4/xfconf/xfconfd
morin       2657    2071  0 Oct17 ?        00:00:01 /usr/libexec/at-spi2-registryd --use-gnome-session
morin       2662    2071  0 Oct17 ?        00:00:01 /usr/libexec/xdg-desktop-portal
morin       2666    2071  0 Oct17 ?        00:00:00 /usr/bin/xfce4-screensaver
morin       2675    2071  0 Oct17 ?        00:00:00 /usr/libexec/xdg-desktop-portal-gnome
morin       2780    2071  0 Oct17 ?        00:00:00 /usr/bin/gpg-agent --supervised
morin       2787    2147  0 Oct17 ?        00:02:19 xfwm4 --display :0.0 --sm-client-id 22a04d5b0-b663-446a-aed9-fdd8949b7797
morin       2822    2374  0 Oct17 ?        00:00:02 /usr/libexec/ibus-engine-simple
morin       2979    2071  0 Oct17 ?        00:00:00 /usr/libexec/xdg-desktop-portal-gtk
morin       3000    2071  0 Oct17 ?        00:00:00 /usr/bin/gnome-keyring-daemon --start --foreground --components=secrets
morin       3083    2147  0 Oct17 ?        00:00:00 xfsettingsd --display :0.0 --sm-client-id 29138039e-a3f3-4a48-ada7-061ec7885b06
morin       3093    2147  0 Oct17 ?        00:00:13 xfce4-panel --display :0.0 --sm-client-id 2d64a1457-f7a2-40d4-bcb0-0d23a1437f8a
morin       3098    2147  0 Oct17 ?        00:00:17 Thunar --sm-client-id 2f39f1761-d726-4db4-8e10-e45212cf97fd --daemon
morin       3104    2147  0 Oct17 ?        00:00:07 xfdesktop --display :0.0 --sm-client-id 2c751b650-6af9-45b2-8735-07f4c0fa3829
morin       3107    2071  0 Oct17 ?        00:00:00 /snap/snapd-desktop-integration/14/bin/snapd-desktop-integration
morin       3145    3093  0 Oct17 ?        00:00:09 /usr/lib/x86_64-linux-gnu/xfce4/panel/wrapper-2.0 /usr/lib/x86_64-linux-gnu/xfce4/panel/plugins/libwhiskermenu.so 7 25165831 whiskermenu Whisker Menu Show a menu to easily access installed applications
morin       3181    2147  0 Oct17 ?        00:00:00 /usr/libexec/evolution-data-server/evolution-alarm-notify
morin       3188    2147  0 Oct17 ?        00:00:00 /usr/bin/python3 /usr/bin/blueman-applet
morin       3193    2147  0 Oct17 ?        00:00:01 update-notifier
morin       3205    2147  0 Oct17 ?        00:00:01 /usr/bin/python3 /usr/share/system-config-printer/applet.py
morin       3209    2147  0 Oct17 ?        00:00:00 xiccd
morin       3210    3093  0 Oct17 ?        00:00:58 /usr/lib/x86_64-linux-gnu/xfce4/panel/wrapper-2.0 /usr/lib/x86_64-linux-gnu/xfce4/panel/plugins/libsystray.so 6 25165833 systray Status Tray Plugin Provides status notifier items (application indicators) and legacy systray items
morin       3215    3093  0 Oct17 ?        00:01:12 /usr/lib/x86_64-linux-gnu/xfce4/panel/wrapper-2.0 /usr/lib/x86_64-linux-gnu/xfce4/panel/plugins/libpulseaudio-plugin.so 8 25165834 pulseaudio PulseAudio Plugin Adjust the audio volume of the PulseAudio sound system
morin       3216    3093  0 Oct17 ?        00:00:00 /usr/lib/x86_64-linux-gnu/xfce4/panel/wrapper-2.0 /usr/lib/x86_64-linux-gnu/xfce4/panel/plugins/libnotification-plugin.so 10 25165835 notification-plugin Notification Plugin Notification plugin for the Xfce panel
morin       3217    2147  0 Oct17 ?        00:00:31 nm-applet
morin       3238    2147  0 Oct17 ?        00:00:00 /usr/lib/policykit-1-gnome/polkit-gnome-authentication-agent-1
morin       3239    2147  0 Oct17 ?        00:00:00 /usr/lib/x86_64-linux-gnu/xfce4/notifyd/xfce4-notifyd
morin       3242    2147  0 Oct17 ?        00:00:00 /usr/libexec/geoclue-2.0/demos/agent
colord      3326       1  0 Oct17 ?        00:00:00 /usr/libexec/colord
morin       3345    2071  0 Oct17 ?        00:00:00 /usr/libexec/evolution-source-registry
morin       3398    2071  0 Oct17 ?        00:00:00 /usr/libexec/gvfsd-metadata
morin       3403    2122  0 Oct17 ?        00:00:00 /usr/libexec/gvfsd-trash --spawner :1.6 /org/gtk/gvfs/exec_spaw/0
morin       3416    2071  0 Oct17 ?        00:00:00 /usr/libexec/evolution-calendar-factory
morin       3425    3093  0 Oct17 ?        00:00:00 /usr/lib/x86_64-linux-gnu/xfce4/panel/wrapper-2.0 /usr/lib/x86_64-linux-gnu/xfce4/panel/plugins/libactions.so 14 25165836 actions Action Buttons Log out, lock or other system actions
morin       3440    2071  0 Oct17 ?        00:00:00 /usr/libexec/dconf-service
morin       3444    2071  0 Oct17 ?        00:00:00 /usr/libexec/evolution-addressbook-factory
morin       3474    2071  0 Oct17 ?        00:00:00 /usr/lib/bluetooth/obexd
morin       3476       1  0 Oct17 ?        00:00:00 /usr/bin/python3 /usr/bin/blueman-tray
morin       3721       1  0 Oct17 ?        00:00:42 /usr/bin/python3 /usr/bin/update-manager --no-update --no-focus-on-map
morin       4367    2071  0 Oct17 ?        00:00:05 /usr/bin/snap userd
root        4656       2  0 Oct17 ?        00:00:00 [kworker/28:0-events]
morin       4987       1  0 Oct17 ?        00:00:00 /usr/bin/python3 /usr/bin/gnome-terminal --wait
morin       4988    4987  0 Oct17 ?        00:00:00 /usr/bin/gnome-terminal.real --wait
morin       4991    2071  0 Oct17 ?        00:00:11 /usr/libexec/gnome-terminal-server
morin       5021    4991  0 Oct17 pts/0    00:00:00 bash
root        5258       2  0 Oct17 ?        00:00:00 [kworker/22:0-mm_percpu_wq]
root        5489       1  0 Oct17 ?        00:00:00 /usr/libexec/packagekitd
root        6312       1  0 00:00 ?        00:00:00 /usr/sbin/cupsd -l
root        6314       1  0 00:00 ?        00:00:00 /usr/sbin/cups-browsed
root        6575       2  0 00:01 ?        00:00:00 [kworker/27:2-events]
root        6576       2  0 00:01 ?        00:00:00 [kworker/13:1-mm_percpu_wq]
morin       6798    3145  0 00:04 ?        00:07:36 /snap/discord/143/usr/share/discord/Discord --use-tray-icon --no-sandbox --disable-seccomp-filter-sandbox
morin       6891    6798  0 00:04 ?        00:00:00 /snap/discord/143/usr/share/discord/Discord --type=zygote --no-zygote-sandbox --disable-seccomp-filter-sandbox --no-sandbox
morin       6892    6798  0 00:04 ?        00:00:00 /snap/discord/143/usr/share/discord/Discord --type=zygote --disable-seccomp-filter-sandbox --no-sandbox
morin       6914    6891  0 00:04 ?        00:02:53 /snap/discord/143/usr/share/discord/Discord --type=gpu-process --field-trial-handle=3903139386562967804,15049973077152375032,131072 --disable-features=CookiesWithoutSameSiteMustBeSecure,HardwareMediaKeyHandling,MediaSessionService,SameSiteByDefaultCookies,SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand --disable-seccomp-filter-sandbox --no-sandbox --enable-crash-reporter=4abab89e-9332-4544-ac36-a8633eb00f5c,no_channel --global-crash-keys=4abab89e-9332-4544-ac36-a8633eb00f5c,no_channel,_companyName=Discord Inc.,_productName=Discord,_version=0.0.20 --gpu-preferences=UAAAAAAAAAAgAAAQAAAAAAAAAAAAAAAAAABgAAAAAAAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAgAAAAAAAAACAAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAACAAAAAAAAAA= --shared-files
morin       6926    6798  0 00:04 ?        00:00:16 /snap/discord/143/usr/share/discord/Discord --type=utility --utility-sub-type=network.mojom.NetworkService --field-trial-handle=3903139386562967804,15049973077152375032,131072 --disable-features=CookiesWithoutSameSiteMustBeSecure,HardwareMediaKeyHandling,MediaSessionService,SameSiteByDefaultCookies,SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand --lang=en-US --service-sandbox-type=none --no-sandbox --enable-crash-reporter=4abab89e-9332-4544-ac36-a8633eb00f5c,no_channel --global-crash-keys=4abab89e-9332-4544-ac36-a8633eb00f5c,no_channel,_companyName=Discord Inc.,_productName=Discord,_version=0.0.20 --shared-files=v8_context_snapshot_data:100
morin       7003    6798  5 00:04 ?        01:10:06 /snap/discord/143/usr/share/discord/Discord --type=renderer --disable-seccomp-filter-sandbox --no-sandbox --autoplay-policy=no-user-gesture-required --field-trial-handle=3903139386562967804,15049973077152375032,131072 --disable-features=CookiesWithoutSameSiteMustBeSecure,HardwareMediaKeyHandling,MediaSessionService,SameSiteByDefaultCookies,SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand --lang=en-US --enable-crash-reporter=4abab89e-9332-4544-ac36-a8633eb00f5c,no_channel --global-crash-keys=4abab89e-9332-4544-ac36-a8633eb00f5c,no_channel,_companyName=Discord Inc.,_productName=Discord,_version=0.0.20 --app-path=/snap/discord/143/usr/share/discord/resources/app.asar --no-sandbox --no-zygote --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=7 --no-v8-untrusted-code-mitigations --shared-files=v8_context_snapshot_data:100 --enable-node-leakage-in-renderers
morin       7045    6798  0 00:04 ?        00:00:01 /snap/discord/143/usr/share/discord/Discord --type=utility --utility-sub-type=audio.mojom.AudioService --field-trial-handle=3903139386562967804,15049973077152375032,131072 --disable-features=CookiesWithoutSameSiteMustBeSecure,HardwareMediaKeyHandling,MediaSessionService,SameSiteByDefaultCookies,SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand --lang=en-US --service-sandbox-type=none --no-sandbox --enable-crash-reporter=4abab89e-9332-4544-ac36-a8633eb00f5c,no_channel --global-crash-keys=4abab89e-9332-4544-ac36-a8633eb00f5c,no_channel,_companyName=Discord Inc.,_productName=Discord,_version=0.0.20 --shared-files=v8_context_snapshot_data:100
root        7947       2  0 00:18 ?        00:00:00 [kworker/u65:0-rb_allocator]
root        9499       2  0 00:37 ?        00:00:00 [kworker/25:2-events]
root        9839       2  0 00:43 ?        00:00:00 [kworker/29:1-mm_percpu_wq]
root        9840       2  0 00:43 ?        00:00:00 [kworker/3:3-events]
root        9876       2  0 00:44 ?        00:00:00 [kworker/8:2-mm_percpu_wq]
root        9904       2  0 00:45 ?        00:00:00 [kworker/u65:1-rb_allocator]
root       10011       2  0 00:46 ?        00:00:00 [kworker/7:0-events]
root       10148       2  0 00:49 ?        00:00:00 [kworker/24:2-mm_percpu_wq]
root       11195       2  0 01:44 ?        00:00:00 [kworker/15:0-events]
root       13512       2  0 05:08 ?        00:00:00 [kworker/18:1-events]
root       13920       2  0 06:14 ?        00:00:00 [kworker/2:1-mm_percpu_wq]
root       16943       2  0 10:46 ?        00:00:00 [kworker/5:0-events]
root       17834       2  0 12:38 ?        00:00:00 [kworker/19:0-events]
root       17906       2  0 12:47 ?        00:00:00 [kworker/23:0-events]
root       19156       2  0 15:23 ?        00:00:00 [kworker/6:1-events]
root       20038       2  0 17:19 ?        00:00:00 [kworker/31:2-mm_percpu_wq]
root       20047       2  0 17:22 ?        00:00:00 [kworker/17:0-mm_percpu_wq]
root       20657       2  0 18:37 ?        00:00:00 [kworker/10:1-events]
root       20833       2  0 18:57 ?        00:00:00 [kworker/13:2-events]
root       20912       2  0 19:05 ?        00:00:00 [kworker/27:1-mm_percpu_wq]
root       21557       2  0 20:28 ?        00:00:02 [kworker/u64:4-flush-259:0]
root       21594       2  0 20:32 ?        00:00:00 [kworker/11:1-events]
root       21669       2  0 20:32 ?        00:00:00 [kworker/9:2-rcu_gp]
root       21670       2  0 20:32 ?        00:00:00 [kworker/9:2H]
root       21726       2  0 20:33 ?        00:00:00 [kworker/20:2-events]
root       21743       2  0 20:33 ?        00:00:02 [kworker/u64:7-flush-259:0]
root       21779       2  0 20:34 ?        00:00:00 [kworker/23:2-mm_percpu_wq]
root       21780       2  0 20:34 ?        00:00:00 [kworker/4:0-rcu_par_gp]
root       21792       2  0 20:34 ?        00:00:00 [kworker/14:2-mm_percpu_wq]
morin      21807       1  0 20:34 ?        00:00:00 /usr/bin/python3 /usr/bin/gnome-terminal --wait
morin      21808   21807  0 20:34 ?        00:00:00 /usr/bin/gnome-terminal.real --wait
morin      21812    4991  0 20:34 pts/1    00:00:00 bash
morin      21838    3145  0 20:34 ?        00:00:07 /usr/share/code/code --unity-launch --enable-crashpad
morin      21841   21838  0 20:34 ?        00:00:00 /usr/share/code/code --type=zygote --no-zygote-sandbox --enable-crashpad --enable-crashpad
morin      21842   21838  0 20:34 ?        00:00:00 /usr/share/code/code --type=zygote --enable-crashpad --enable-crashpad
morin      21844   21842  0 20:34 ?        00:00:00 /usr/share/code/code --type=zygote --enable-crashpad --enable-crashpad
morin      21858       1  0 20:34 ?        00:00:00 /usr/share/code/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --no-rate-limit --database=/home/morin/.config/Code/Crashpad --url=appcenter://code?aid=fba07a4d-84bd-4fc8-a125-9640fc8ce171&uid=aa55b790-0a2e-4415-8d62-f8a0aca1f50a&iid=aa55b790-0a2e-4415-8d62-f8a0aca1f50a&sid=aa55b790-0a2e-4415-8d62-f8a0aca1f50a --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.71.0 --annotation=lsb-release=Ubuntu 22.04.1 LTS --annotation=plat=Linux --annotation=prod=Electron --annotation=ver=19.0.12 --initial-client-fd=41 --shared-client-connection
morin      21871   21841  0 20:34 ?        00:00:12 /usr/share/code/code --type=gpu-process --enable-crashpad --crashpad-handler-pid=21858 --enable-crash-reporter=3ec416d6-5afb-4dc3-8301-ab6eca1645b3,no_channel --user-data-dir=/home/morin/.config/Code --gpu-preferences=WAAAAAAAAAAgAAAIAAAAAAAAAAAAAAAAAABgAAAAAAA4AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAABAAAAAAAAAAgAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --field-trial-handle=0,i,6416182853391815067,16631297479145189664,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess
morin      21917   21838  0 20:34 ?        00:00:00 /usr/share/code/code --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --enable-crashpad --crashpad-handler-pid=21858 --enable-crash-reporter=3ec416d6-5afb-4dc3-8301-ab6eca1645b3,no_channel --user-data-dir=/home/morin/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,6416182853391815067,16631297479145189664,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --enable-crashpad
morin      22009   21838  2 20:34 ?        00:00:57 /usr/share/code/code --type=renderer --enable-crashpad --crashpad-handler-pid=21858 --enable-crash-reporter=3ec416d6-5afb-4dc3-8301-ab6eca1645b3,no_channel --user-data-dir=/home/morin/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --app-path=/usr/share/code/resources/app --no-sandbox --no-zygote --enable-blink-features=HighlightAPI --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --launch-time-ticks=75421319608 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,6416182853391815067,16631297479145189664,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --vscode-window-config=vscode:40e3d67a-04f6-42b4-8c37-a9e21cd8038f --enable-crashpad
morin      22064   21838  0 20:34 ?        00:00:07 /usr/share/code/code --ms-enable-electron-run-as-node --inspect-port=0 /usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost --skipWorkspaceStorageLock
morin      22094   21844  0 20:34 ?        00:00:02 /usr/share/code/code --type=renderer --enable-crashpad --crashpad-handler-pid=21858 --enable-crash-reporter=3ec416d6-5afb-4dc3-8301-ab6eca1645b3,no_channel --user-data-dir=/home/morin/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --app-path=/usr/share/code/resources/app --enable-sandbox --enable-blink-features=HighlightAPI --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5 --launch-time-ticks=75423050385 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,6416182853391815067,16631297479145189664,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --vscode-window-config=vscode:40e3d67a-04f6-42b4-8c37-a9e21cd8038f
morin      22120   21838  0 20:34 ?        00:00:18 /usr/share/code/code --type=renderer --enable-crashpad --crashpad-handler-pid=21858 --enable-crash-reporter=3ec416d6-5afb-4dc3-8301-ab6eca1645b3,no_channel --user-data-dir=/home/morin/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --app-path=/usr/share/code/resources/app --no-sandbox --no-zygote --node-integration-in-worker --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=6 --launch-time-ticks=75423586220 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,6416182853391815067,16631297479145189664,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --vscode-window-config=vscode:d8dd4d33-eaaa-4633-82f5-f0727bf11942 --vscode-window-kind=shared-process --enable-crashpad
morin      22142   22120  0 20:34 ?        00:00:02 /usr/share/code/code --ms-enable-electron-run-as-node /usr/share/code/resources/app/out/bootstrap-fork --type=ptyHost --logsPath /home/morin/.config/Code/logs/20221018T203444
morin      22189   22120  0 20:34 ?        00:00:00 /usr/share/code/code --ms-enable-electron-run-as-node /usr/share/code/resources/app/out/bootstrap-fork --type=fileWatcher
morin      22199   22064  0 20:34 ?        00:00:00 /bin/python3 -m ipykernel_launcher --ip=127.0.0.1 --stdin=9003 --control=9001 --hb=9000 --Session.signature_scheme="hmac-sha256" --Session.key=b"7d4d6f87-2694-4fd1-b543-9f0ce0b521a1" --shell=9002 --transport="tcp" --iopub=9004 --f=/home/morin/.local/share/jupyter/runtime/kernel-v2-220640yQ63fW1kOFe.json
morin      22204   22064  0 20:34 ?        00:00:00 /usr/share/code/code --ms-enable-electron-run-as-node /usr/share/code/resources/app/extensions/json-language-features/server/dist/node/jsonServerMain --node-ipc --clientProcessId=22064
morin      22220   22064  1 20:34 ?        00:00:33 /usr/share/code/code --ms-enable-electron-run-as-node /home/morin/.vscode/extensions/ms-python.vscode-pylance-2022.9.20/dist/server.bundle.js --cancellationReceive=file:8567767e6ec406ebdbd4b822f37102c2a51c3cfadb --node-ipc --clientProcessId=22064
morin      22268   22142  0 20:34 pts/2    00:00:00 /usr/bin/bash --init-file /usr/share/code/resources/app/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh
morin      22285   22142  0 20:34 pts/3    00:00:00 /usr/bin/bash --init-file /usr/share/code/resources/app/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh
